Articulo,Anhada,Partida,Raza,Alimentacion,N_Serie,Ac_Oleico,Ac_Palmitico,Ac_Estearico,Ac_Linoleico,PesoVarios,Pesovientres,PesoCerdos,PesoNetoCanal,Nacimiento,Matadero,NroAnimales,PesoEntrada,TipoPesada,PesoSalida,DescripcionArticulo,FechaEntrada,FechaSalida
Jamon,2021,210462,100%_IBERICO,BELLOTA,130100750031,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,16/10/2011,1,129,13.29,Individual,8.6385,JAMON DE BELLOTA 100%_IBERICO,26/05/2013,19/09/2016
Jamon,2021,210665,100%_IBERICO,BELLOTA,130100750052,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,16/10/2011,1,120,13.29,Individual,8.6385,JAMON DE BELLOTA 100%_IBERICO,13/04/2013,23/08/2016
Jamon,2021,210949,100%_IBERICO,BELLOTA,130100750060,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,16/10/2011,1,116,13.29,Individual,8.6385,JAMON DE BELLOTA 100%_IBERICO,13/08/2013,25/11/2016
Jamon,2021,211289,100%_IBERICO,BELLOTA,130100750172,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,16/10/2011,1,56,13.29,Individual,8.6385,JAMON DE BELLOTA 100%_IBERICO,23/05/2013,19/09/2016
Jamon,2021,211067,50%_IBERICO,BELLOTA,130100750157,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.29,Individual,8.6385,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,23/11/2012,26/02/2016
Jamon,2021,211403,50%_IBERICO,BELLOTA,130100750171,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.29,Individual,8.6385,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,01/12/2012,26/02/2016
Jamon,2021,211403,50%_IBERICO,BELLOTA,130100750023,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.29,Individual,8.6385,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,02/09/2013,14/11/2016
Jamon,2021,211435,50%_IBERICO,BELLOTA,130100750117,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.29,Individual,8.6385,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,10/08/2013,14/11/2016
Jamon,2021,211921,50%_IBERICO,CEBO,130100750163,0,0,0,0,8442.2,16980,20700,16640.4,16/10/2011,1,130,13.29,Individual,8.6385,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,12/06/2014,06/09/2016
Jamon,2021,211921,50%_IBERICO,CEBO,130100750175,0,0,0,0,8442.2,16980,20700,16640.4,16/10/2011,1,130,13.29,Individual,8.6385,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,06/06/2014,06/09/2016
Jamon,2021,211852,50%_IBERICO,CEBO,130100750002,0,0,0,0,9828.216,18814.2,22860,18437.916,16/10/2011,1,140,13.28,Individual,8.632,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,25/07/2015,20/10/2017
Jamon,2021,211921,50%_IBERICO,CEBO,130100750004,0,0,0,0,8442.2,16980,20700,16640.4,16/10/2011,1,130,13.28,Individual,8.632,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,01/07/2015,20/10/2017
Jamon,2021,211852,50%_IBERICO,CEBO,130100750041,0,0,0,0,9828.216,18814.2,22860,18437.916,16/10/2011,1,140,13.28,Individual,8.632,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,29/03/2015,23/06/2017
Jamon,2021,211378,50%_IBERICO,CEBO,130100750143,0,0,0,0,7960.544,15572.8,18761.43,15261.344,16/10/2011,1,115,13.28,Individual,9.132,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,16/02/2015,01/06/2017
Jamon,2021,210462,100%_IBERICO,BELLOTA,130100750133,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,16/10/2011,1,129,13.28,Individual,8.632,JAMON DE BELLOTA 100%_IBERICO,28/03/2013,26/07/2016
Jamon,2021,210665,100%_IBERICO,BELLOTA,130100750036,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,16/10/2011,1,120,13.28,Individual,8.632,JAMON DE BELLOTA 100%_IBERICO,12/12/2013,21/04/2017
Jamon,2021,210949,100%_IBERICO,BELLOTA,130100750107,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,16/10/2011,1,116,13.28,Individual,8.2,JAMON DE BELLOTA 100%_IBERICO,02/09/2013,17/01/2017
Jamon,2021,210949,100%_IBERICO,BELLOTA,130100750118,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,16/10/2011,1,116,13.28,Individual,8.543,JAMON DE BELLOTA 100%_IBERICO,05/11/2013,27/02/2017
Jamon,2021,210247,75%_IBERICO,BELLOTA,130100750178,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,16/10/2011,1,123,13.28,Individual,8.632,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,10/10/2012,24/02/2016
Jamon,2021,210376,75%_IBERICO,BELLOTA,130100750111,0,0,0,0,10943.212,19469.4,23520,19080.012,16/10/2011,1,124,13.28,Individual,8.632,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,31/07/2013,30/11/2016
Jamon,2021,211067,50%_IBERICO,BELLOTA,130100750167,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.28,Individual,8.632,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,10/12/2012,23/02/2016
Jamon,2021,211067,50%_IBERICO,BELLOTA,130100750013,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.28,Individual,8.632,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,09/04/2011,10/06/2014
Jamon,2021,211435,50%_IBERICO,BELLOTA,130100750021,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.28,Individual,8.632,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,07/12/2012,24/02/2016
Jamon,2021,211435,50%_IBERICO,BELLOTA,130100750113,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.28,Individual,8.632,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,20/09/2013,05/12/2016
Jamon,2021,211921,50%_IBERICO,CEBO,130100750026,0,0,0,0,8442.2,16980,20700,16640.4,16/10/2011,1,130,13.27,Individual,8.6255,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,02/09/2014,25/11/2016
Jamon,2021,210137,100%_IBERICO,BELLOTA,70674637,0,0,0,0,10990.714,18574.3,22780,18202.814,25/10/2013,1,129,13.27,Individual,8.8,JAMON DE BELLOTA 100%_IBERICO,25/04/2016,23/09/2019
Jamon,2021,210137,100%_IBERICO,BELLOTA,130100750056,0,0,0,0,10990.714,18574.3,22780,18202.814,16/10/2011,1,129,13.27,Individual,8.6255,JAMON DE BELLOTA 100%_IBERICO,18/05/2013,06/09/2016
Jamon,2021,210180,100%_IBERICO,BELLOTA,130100750123,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,16/10/2011,1,0,13.27,Individual,8.45,JAMON DE BELLOTA 100%_IBERICO,12/09/2013,13/01/2017
Jamon,2021,210180,100%_IBERICO,BELLOTA,130100750033,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,16/10/2011,1,0,13.27,Individual,8.6255,JAMON DE BELLOTA 100%_IBERICO,28/02/2013,01/08/2016
Jamon,2021,210462,100%_IBERICO,BELLOTA,130100750089,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,16/10/2011,1,129,13.27,Individual,8.003,JAMON DE BELLOTA 100%_IBERICO,13/07/2013,09/11/2016
Jamon,2021,210756,100%_IBERICO,BELLOTA,130100750006,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,16/10/2011,1,135,13.27,Individual,8.6255,JAMON DE BELLOTA 100%_IBERICO,27/12/2013,12/05/2017
Jamon,2021,211289,100%_IBERICO,BELLOTA,130100750043,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,16/10/2011,1,56,13.27,Individual,8.6255,JAMON DE BELLOTA 100%_IBERICO,11/11/2013,27/03/2017
Jamon,2021,211289,100%_IBERICO,BELLOTA,130100750093,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,16/10/2011,1,56,13.27,Individual,8.6255,JAMON DE BELLOTA 100%_IBERICO,07/11/2013,31/03/2017
Jamon,2021,211290,100%_IBERICO,BELLOTA,130100750138,57.49,18.66,7.33,10.19,2952.53,5368.5,6516.68,5261.13,16/10/2011,1,41,13.27,Individual,8.6255,JAMON DE BELLOTA 100%_IBERICO,26/11/2013,31/03/2017
Jamon,2021,211290,100%_IBERICO,BELLOTA,130100750061,57.49,18.66,7.33,10.19,2952.53,5368.5,6516.68,5261.13,16/10/2011,1,41,13.27,Individual,8.6255,JAMON DE BELLOTA 100%_IBERICO,15/08/2013,13/12/2016
Jamon,2021,210247,75%_IBERICO,BELLOTA,130100750148,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,16/10/2011,1,123,13.27,Individual,8.3,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,01/04/2013,29/08/2016
Jamon,2021,210336,75%_IBERICO,BELLOTA,130100750148,0,0,0,0,10000.706,17339.7,21420,16992.906,16/10/2011,1,123,13.27,Individual,8.3,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,11/04/2013,29/08/2016
Jamon,2021,210376,75%_IBERICO,BELLOTA,130100750079,0,0,0,0,10943.212,19469.4,23520,19080.012,16/10/2011,1,124,13.27,Individual,8.525,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,31/08/2013,13/12/2016
Jamon,2021,210644,50%_IBERICO,BELLOTA,130100750148,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.27,Individual,8.3,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,23/06/2013,29/08/2016
Jamon,2021,211067,50%_IBERICO,BELLOTA,130100750148,0,0,0,0,0,0,0,0,16/10/2011,1,0,13.27,Individual,8.3,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,10/06/2013,29/08/2016
Jamon,2021,211921,50%_IBERICO,CEBO,70674668,0,0,0,0,8442.2,16980,20700,16640.4,25/10/2013,1,130,13.26,Individual,8.235,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,18/11/2016,19/02/2019
Jamon,2021,211852,50%_IBERICO,CEBO,70674644,0,0,0,0,9828.216,18814.2,22860,18437.916,25/10/2013,1,140,13.26,Individual,8.275,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,05/11/2016,31/01/2019
Jamon,2021,211921,50%_IBERICO,CEBO,70674415,0,0,0,0,8442.2,16980,20700,16640.4,25/10/2013,1,130,13.26,Individual,8.619,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,27/08/2016,23/11/2018
Jamon,2021,211852,50%_IBERICO,CEBO,70674460,0,0,0,0,9828.216,18814.2,22860,18437.916,25/10/2013,1,140,13.26,Individual,8.619,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,18/08/2016,31/10/2018
Jamon,2021,210462,100%_IBERICO,BELLOTA,70674743,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,25/10/2013,1,129,13.26,Individual,8.619,JAMON DE BELLOTA 100%_IBERICO,24/06/2015,31/10/2018
Jamon,2021,210462,100%_IBERICO,BELLOTA,70674897,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,25/10/2013,1,129,13.26,Individual,9.125,JAMON DE BELLOTA 100%_IBERICO,14/03/2016,24/07/2019
Jamon,2021,210462,100%_IBERICO,BELLOTA,70674309,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,25/10/2013,1,129,13.26,Individual,9.125,JAMON DE BELLOTA 100%_IBERICO,11/06/2016,01/10/2019
Jamon,2021,210568,100%_IBERICO,BELLOTA,70674309,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,25/10/2013,1,129,13.26,Individual,9.125,JAMON DE BELLOTA 100%_IBERICO,04/05/2016,01/10/2019
Jamon,2021,210756,100%_IBERICO,BELLOTA,70674835,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,25/10/2013,1,135,13.26,Individual,8.619,JAMON DE BELLOTA 100%_IBERICO,02/12/2014,18/04/2018
Jamon,2021,210756,100%_IBERICO,BELLOTA,70674866,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,25/10/2013,1,135,13.26,Individual,8.619,JAMON DE BELLOTA 100%_IBERICO,03/08/2014,15/12/2017
Jamon,2021,210856,100%_IBERICO,BELLOTA,70674682,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,25/10/2013,1,120,13.26,Individual,8.125,JAMON DE BELLOTA 100%_IBERICO,09/10/2015,21/01/2019
Jamon,2021,210856,100%_IBERICO,BELLOTA,70674798,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,25/10/2013,1,120,13.26,Individual,8.619,JAMON DE BELLOTA 100%_IBERICO,07/09/2014,15/01/2018
Jamon,2021,211289,100%_IBERICO,BELLOTA,70674811,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,25/10/2013,1,56,13.26,Individual,8.619,JAMON DE BELLOTA 100%_IBERICO,01/07/2015,31/10/2018
Jamon,2021,211290,100%_IBERICO,BELLOTA,70674859,57.49,18.66,7.33,10.19,2952.53,5368.5,6516.68,5261.13,25/10/2013,1,41,13.26,Individual,8.75,JAMON DE BELLOTA 100%_IBERICO,19/10/2014,20/03/2018
Jamon,2021,210247,75%_IBERICO,BELLOTA,70674989,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,25/10/2013,1,123,13.26,Individual,8.619,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,03/07/2015,31/10/2018
Jamon,2021,210336,75%_IBERICO,BELLOTA,70674286,0,0,0,0,10000.706,17339.7,21420,16992.906,25/10/2013,1,123,13.26,Individual,8.619,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,23/12/2014,02/05/2018
Jamon,2021,211067,50%_IBERICO,BELLOTA,70674477,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.26,Individual,8.619,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,10/08/2015,31/10/2018
Jamon,2021,211378,50%_IBERICO,CEBO,70674453,0,0,0,0,7960.544,15572.8,18761.43,15261.344,25/10/2013,1,115,13.26,Individual,8.619,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,21/07/2015,16/10/2017
Jamon,2021,211378,50%_IBERICO,CEBO,70674620,0,0,0,0,7960.544,15572.8,18761.43,15261.344,25/10/2013,1,115,13.25,Individual,8.6125,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,30/08/2016,23/11/2018
Jamon,2021,210462,100%_IBERICO,BELLOTA,70674651,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,25/10/2013,1,129,13.25,Individual,8.6125,JAMON DE BELLOTA 100%_IBERICO,09/09/2014,15/01/2018
Jamon,2021,210665,100%_IBERICO,BELLOTA,70674279,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,25/10/2013,1,120,13.25,Individual,9.067,JAMON DE BELLOTA 100%_IBERICO,26/05/2016,23/09/2019
Jamon,2021,210665,100%_IBERICO,BELLOTA,70674958,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,25/10/2013,1,120,13.25,Individual,8.225,JAMON DE BELLOTA 100%_IBERICO,23/06/2015,19/11/2018
Jamon,2021,210756,100%_IBERICO,BELLOTA,70674354,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,25/10/2013,1,135,13.25,Individual,8.6125,JAMON DE BELLOTA 100%_IBERICO,04/07/2014,14/11/2017
Jamon,2021,210856,100%_IBERICO,BELLOTA,70674736,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,25/10/2013,1,120,13.25,Individual,8.6125,JAMON DE BELLOTA 100%_IBERICO,03/05/2016,03/09/2019
Jamon,2021,211076,100%_IBERICO,BELLOTA,70674408,54.84,19.68,8.08,10.59,7759.256,13617.2,16607,13344.856,25/10/2013,1,100,13.25,Individual,8.15,JAMON DE BELLOTA 100%_IBERICO,11/07/2014,30/10/2017
Jamon,2021,211184,100%_IBERICO,BELLOTA,70674972,59.08,19.79,7.47,7.43,7690.831,13853.6,16880,13576.528,25/10/2013,1,104,13.25,Individual,8.6125,JAMON DE BELLOTA 100%_IBERICO,16/12/2014,18/04/2018
Jamon,2021,210247,75%_IBERICO,BELLOTA,70674750,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,25/10/2013,1,123,13.25,Individual,8.6125,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,30/07/2014,19/12/2017
Jamon,2021,210247,75%_IBERICO,BELLOTA,70674330,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,25/10/2013,1,123,13.25,Individual,8.6125,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,26/02/2015,26/06/2018
Jamon,2021,210247,75%_IBERICO,BELLOTA,70674606,57.62,20.17,8.43,7.8,10721.89,18825.5,23120,18448.99,25/10/2013,1,123,13.25,Individual,8.6125,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,22/06/2014,16/10/2017
Jamon,2021,210376,75%_IBERICO,BELLOTA,70675061,0,0,0,0,10943.212,19469.4,23520,19080.012,25/10/2013,1,124,13.25,Individual,8.6125,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,26/06/2014,14/11/2017
Jamon,2021,210644,50%_IBERICO,BELLOTA,70674316,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.25,Individual,8.6125,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,20/08/2015,02/11/2018
Jamon,2021,211067,50%_IBERICO,BELLOTA,70674422,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.25,Individual,8.6125,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,21/08/2015,02/11/2018
Jamon,2021,211067,50%_IBERICO,BELLOTA,70674576,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.25,Individual,8.6125,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,12/08/2015,31/10/2018
Jamon,2021,211403,50%_IBERICO,BELLOTA,70674613,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.25,Individual,8.6125,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,18/08/2015,31/10/2018
Jamon,2021,211921,50%_IBERICO,CEBO,70674538,0,0,0,0,8442.2,16980,20700,16640.4,25/10/2013,1,130,13.25,Individual,8.6125,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,17/08/2015,27/11/2017
Jamon,2021,211852,50%_IBERICO,CEBO,70674378,0,0,0,0,9828.216,18814.2,22860,18437.916,25/10/2013,1,140,13.24,Individual,8.606,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,15/07/2016,31/10/2018
Jamon,2021,210137,100%_IBERICO,BELLOTA,70674903,0,0,0,0,10990.714,18574.3,22780,18202.814,25/10/2013,1,129,13.24,Individual,8.606,JAMON DE BELLOTA 100%_IBERICO,25/06/2015,31/10/2018
Jamon,2021,210462,100%_IBERICO,BELLOTA,70674484,55.04,19.95,8.81,9.78,10883.884,18715.8,22780,18341.48,25/10/2013,1,129,13.24,Individual,8.606,JAMON DE BELLOTA 100%_IBERICO,15/07/2015,31/10/2018
Jamon,2021,210568,100%_IBERICO,BELLOTA,70674927,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,25/10/2013,1,129,13.24,Individual,8.225,JAMON DE BELLOTA 100%_IBERICO,18/11/2015,04/03/2019
Jamon,2021,210756,100%_IBERICO,BELLOTA,70674767,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,25/10/2013,1,135,13.24,Individual,8.95,JAMON DE BELLOTA 100%_IBERICO,24/12/2015,16/04/2019
Jamon,2021,210793,100%_IBERICO,BELLOTA,70674583,55.79,19.43,8.24,10.28,4429.373,7981.4,9730.8,7821.772,25/10/2013,1,60,13.24,Individual,8.26,JAMON DE BELLOTA 100%_IBERICO,23/09/2015,31/01/2019
Jamon,2021,210376,75%_IBERICO,BELLOTA,70674507,0,0,0,0,10943.212,19469.4,23520,19080.012,25/10/2013,1,124,13.24,Individual,8.606,JAMON DE BELLOTA IBERICO 75% Raza Ib‚rica,18/07/2015,31/10/2018
Jamon,2021,210644,50%_IBERICO,BELLOTA,70674729,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.24,Individual,8.606,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,31/03/2015,21/06/2018
Jamon,2021,210644,50%_IBERICO,BELLOTA,70674712,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.24,Individual,8.606,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,10/09/2015,23/11/2018
Jamon,2021,211067,50%_IBERICO,BELLOTA,70674934,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.24,Individual,8.606,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,17/02/2015,11/05/2018
Jamon,2021,211403,50%_IBERICO,BELLOTA,70675047,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.24,Individual,8.606,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,09/08/2015,02/11/2018
Jamon,2021,211852,50%_IBERICO,CEBO,70674255,0,0,0,0,9828.216,18814.2,22860,18437.916,25/10/2013,1,140,13.23,Individual,8.5995,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,30/07/2016,31/10/2018
Jamon,2021,210137,100%_IBERICO,BELLOTA,70674514,0,0,0,0,10990.714,18574.3,22780,18202.814,25/10/2013,1,129,13.23,Individual,8.5995,JAMON DE BELLOTA 100%_IBERICO,31/05/2015,31/10/2018
Jamon,2021,210856,100%_IBERICO,BELLOTA,70674804,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,25/10/2013,1,120,13.23,Individual,8.5995,JAMON DE BELLOTA 100%_IBERICO,27/06/2015,31/10/2018
Jamon,2021,210856,100%_IBERICO,BELLOTA,70674842,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,25/10/2013,1,120,13.23,Individual,8.5995,JAMON DE BELLOTA 100%_IBERICO,26/02/2015,26/06/2018
Jamon,2021,210568,100%_IBERICO,BELLOTA,70674590,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,25/10/2013,1,129,13.23,Individual,8.68,JAMON DE BELLOTA 100%_IBERICO,17/11/2015,11/03/2019
Jamon,2021,210665,100%_IBERICO,BELLOTA,70674446,57.74,19.54,7.89,8.67,10165.124,18353.8,22160,17986.724,25/10/2013,1,120,13.23,Individual,8.567,JAMON DE BELLOTA 100%_IBERICO,28/01/2016,24/06/2019
Jamon,2021,210756,100%_IBERICO,BELLOTA,70674873,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,25/10/2013,1,135,13.23,Individual,8.5995,JAMON DE BELLOTA 100%_IBERICO,28/06/2015,23/11/2018
Jamon,2021,210949,100%_IBERICO,BELLOTA,70674774,56.18,19.18,7.57,10.65,8437.86,15397,18960,15089.06,25/10/2013,1,116,13.23,Individual,8.74,JAMON DE BELLOTA 100%_IBERICO,03/06/2016,10/10/2019
Jamon,2021,211289,100%_IBERICO,BELLOTA,70674323,56.18,19.38,7.66,10.2,4487.846,7842.7,9568.88,7685.846,25/10/2013,1,56,13.23,Individual,8.5995,JAMON DE BELLOTA 100%_IBERICO,21/12/2014,18/04/2018
Jamon,2021,210644,50%_IBERICO,BELLOTA,70675054,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.23,Individual,8.33,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,11/03/2015,21/06/2018
Jamon,2021,210644,50%_IBERICO,BELLOTA,70674392,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.23,Individual,8.5995,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,06/10/2014,15/12/2017
Jamon,2021,210644,50%_IBERICO,BELLOTA,70674965,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.23,Individual,8.5995,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,14/09/2014,15/12/2017
Jamon,2021,211067,50%_IBERICO,BELLOTA,70674491,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.23,Individual,8.5995,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,21/09/2014,19/12/2017
Jamon,2021,211067,50%_IBERICO,BELLOTA,70674705,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.23,Individual,8.5995,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,25/08/2015,23/11/2018
Jamon,2021,211403,50%_IBERICO,BELLOTA,70674347,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.23,Individual,8.5995,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,27/07/2014,30/10/2017
Jamon,2021,211403,50%_IBERICO,BELLOTA,70674781,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.23,Individual,8.26,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,16/11/2015,31/01/2019
Jamon,2021,211435,50%_IBERICO,BELLOTA,70674675,0,0,0,0,0,0,0,0,25/10/2013,1,0,13.23,Individual,8.35,Jamon DE BELLOTA IBERICO 50% Raza Ib‚rica,16/07/2015,02/10/2018
Jamon,2021,211852,50%_IBERICO,CEBO,70674569,0,0,0,0,9828.216,18814.2,22860,18437.916,25/10/2013,1,140,13.23,Individual,8.5995,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,11/10/2015,19/12/2017
Jamon,2021,211852,50%_IBERICO,CEBO,70675016,0,0,0,0,9828.216,18814.2,22860,18437.916,25/10/2013,1,140,13.23,Individual,8.5995,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,20/09/2015,19/12/2017
Jamon,2021,211852,50%_IBERICO,CEBO,70674361,0,0,0,0,9828.216,18814.2,22860,18437.916,25/10/2013,1,140,13.22,Individual,8.593,Jamon DE CEBO IBERICO 50% Raza Ib‚rica,01/08/2016,31/10/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,88463407,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,06/11/2013,1,0,13.22,Individual,8.5,JAMON DE BELLOTA 100%_IBERICO,23/07/2015,17/12/2018
Jamon,2021,210180,100%_IBERICO,BELLOTA,88461755,57.2,20.85,8.91,7.03,10106.074,17289.8,21180,16944.004,06/11/2013,1,0,13.22,Individual,8.593,JAMON DE BELLOTA 100%_IBERICO,22/04/2015,24/08/2018
Jamon,2021,210856,100%_IBERICO,BELLOTA,88462431,57.83,20.37,8.45,7.32,10350.918,17679.1,21520,17325.518,06/11/2013,1,120,13.22,Individual,8.475,JAMON DE BELLOTA 100%_IBERICO,02/01/2015,20/04/2018
Jamon,2021,210568,100%_IBERICO,BELLOTA,88463544,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,06/11/2013,1,129,13.22,Individual,8.593,JAMON DE BELLOTA 100%_IBERICO,23/01/2015,13/06/2018
Jamon,2021,210568,100%_IBERICO,BELLOTA,88463582,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,06/11/2013,1,129,13.22,Individual,8.15,JAMON DE BELLOTA 100%_IBERICO,24/05/2015,10/10/2018
Jamon,2021,210568,100%_IBERICO,BELLOTA,70675030,53.65,20.41,8.56,10.3,11333.926,19118.7,22980,18736.326,25/10/2013,1,129,13.22,Individual,8.593,JAMON DE BELLOTA 100%_IBERICO,13/08/2014,15/12/2017
Jamon,2021,210756,100%_IBERICO,BELLOTA,70674910,55.88,19.99,8.7,9.01,11302.047,19471,23400,19081.58,25/10/2013,1,135,13.22,Individual,8.593,JAMON DE BELLOTA 100%_IBERICO,05/08/2014,19/12/2017
